Rank,Name,basename,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,img_url
5311,Cabela's Legendary Adventures,cabelas-legendary-adventures,0.0,0.42,1.81,0.16,0.0,0.2,2008.0,/games/boxart/full_931107AmericaFrontccc.jpg
5312,Metal Gear Solid: The Legacy Collection,metal-gear-solid-the-legacy-collection,0.0,0.42,0.31,0.01,0.03,0.07,2013.0,/games/boxart/full_6772721AmericaFrontccc.jpg
5313,NHL Slapshot,nhl-slapshot,0.0,0.42,0.39,0.0,0.0,0.03,2010.0,/games/boxart/default.jpg
5314,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,taiko-no-tatsujin-ds-dororon-youkai-daikessen,0.0,0.42,0.0,0.0,0.42,0.0,2010.0,/games/boxart/full_8095644JapanFrontccc.jpg
5316,Valkyrie Profile: Covenant of the Plume,valkyrie-profile-covenant-of-the-plume,0.0,0.42,0.22,0.02,0.16,0.02,2009.0,/games/boxart/full_4414332AmericaFrontccc.jpg
5318,Mega Man X6,mega-man-x6,0.0,0.42,0.14,0.1,0.16,0.03,2001.0,/games/boxart/9819730ccc.jpg
5319,F1 2014,f1-2014,0.85,0.42,0.47,0.92,0.02,0.16,2014.0,/games/boxart/full_1911251AmericaFrontccc.jpg
5320,Yu-Gi-Oh! GX: Tag Force 2,yu-gi-oh-gx-tag-force-2,0.0,0.42,0.03,0.19,0.1,0.1,2007.0,/games/boxart/2083168ccc.jpg
5322,BloodRayne,bloodrayne,0.0,0.42,1.45,0.51,0.0,0.1,2002.0,/games/boxart/6595149ccc.jpg
5323,Sonic Gems Collection,sonic-gems-collection,0.0,0.42,0.32,0.08,0.0,0.01,2005.0,/games/boxart/2615240ccc.jpg
5326,Castlevania: Curse of Darkness,castlevania-curse-of-darkness,0.0,0.42,0.63,0.29,0.05,0.05,2005.0,/games/boxart/3704717ccc.jpg
5327,International Superstar Soccer Pro '98,international-superstar-soccer-pro-98,0.0,0.42,0.02,0.02,0.35,0.03,1998.0,/games/boxart/full_9256624AmericaFrontccc.jpg
5328,Jimmy Neutron: Boy Genius,jimmy-neutron-boy-genius,0.0,0.42,1.65,01.01,0.0,0.26,2001.0,/games/boxart/full_552188AmericaFrontccc.jpg
5330,Solitaire Overload,solitaire-overload,0.0,0.42,0.39,0.0,0.0,0.03,2007.0,/games/boxart/full_557729AmericaFrontccc.jpg
5332,Castlevania: The Dracula X Chronicles,castlevania-the-dracula-x-chronicles,0.0,0.42,0.22,0.09,0.04,0.07,2007.0,/games/boxart/full_4693961AmericaFrontccc.jpg
5333,Double Pack: Finding Nemo / The Incredibles,double-pack-finding-nemo,0.0,0.42,0.31,0.09,0.0,0.01,2006.0,/games/boxart/full_9835827PALFrontccc.jpg
5334,My Summer Car,my-summer-car,0.42,,0.0,0.0,0.0,0.0,2006.0,/games/boxart/full_1470475AmericaFrontccc.jpg
5335,Construction Simulator 2015,construction-simulator-2015,0.42,,0.0,0.0,0.0,0.0,2006.0,/games/boxart/full_3156264AmericaFrontccc.jpg
5336,Sonic Adventure 2,sonic-adventure-2,0.42,,0.0,0.0,0.6,0.0,2006.0,/games/boxart/full_5646203AmericaFrontccc.jpg
5337,TERA,tera,0.0,0.42,0.25,0.13,0.0,0.04,1970.0,/games/boxart/full_tera_476AmericaFront.jpg
5338,Lord of the Rings: The Third Age,lord-of-the-rings-the-third-age,0.0,0.42,0.31,0.09,0.0,0.01,2004.0,/games/boxart/8895417ccc.jpg
5339,Hell Yeah! Wrath of the Dead Rabbit,hell-yeah-wrath-of-the-dead-rabbit,0.42,,0.0,0.0,0.0,0.0,2004.0,/games/boxart/full_3925093AmericaFrontccc.jpg
5340,Resident Evil HD Remaster,resident-evil-hd-remaster,0.42,,0.0,0.0,0.0,0.0,2004.0,/games/boxart/full_3959072AmericaFrontccc.jpg
5341,Zack & Wiki: Quest for Barbaros' Treasure,zack-amp-wiki-quest-for-barbaros-treasure,0.0,0.42,0.18,0.16,0.03,0.04,2007.0,/games/boxart/full_6900807AmericaFrontccc.jpg
5343,Mega Man Legends 2,mega-man-legends-2,0.0,0.42,0.17,0.12,0.1,0.03,2000.0,/games/boxart/6870380ccc.jpg
5344,X-Men vs. Street Fighter,x-men-vs-street-fighter,0.0,0.42,0.16,0.11,1.42,0.03,1998.0,/games/boxart/full_2356608AmericaFrontccc.jpg
5346,High Rollers Casino,high-rollers-casino,0.0,0.42,0.7,0.31,0.0,0.05,2004.0,/games/boxart/9621518ccc.jpg
5347,The Suffering,the-suffering,0.0,0.42,1.0,0.41,0.0,0.1,2004.0,/games/boxart/full_4845581AmericaFrontccc.jpg
5348,Cyber Troopers Virtual-On,cyber-troopers-virtual-on,0.0,0.42,0.0,0.0,0.42,0.0,1996.0,/games/boxart/988826ccc.jpg
5349,Star Wars Starfighter: Special Edition,star-wars-starfighter-special-edition,0.0,0.42,0.3,0.1,0.0,0.02,2001.0,/games/boxart/9326043ccc.jpg
5351,Zone of the Enders: The 2nd Runner,zone-of-the-enders-the-2nd-runner,0.0,0.41,0.15,0.12,0.11,0.04,2003.0,/games/boxart/full_536917AmericaFrontccc.jpg
5352,The Smurfs,the-smurfs,0.0,0.41,0.33,0.24,0.0,0.04,2011.0,/games/boxart/full_the-smurfs_662AmericaFront.jpg
5353,Green Day: Rock Band,green-day-rock-band,0.0,0.41,2.49,1.4,0.0,0.42,2010.0,/games/boxart/full_green-day-rock-band_1AmericaFront.jpg
5354,Jampack Volume 10,jampack-volume-10,0.0,0.41,0.2,0.16,0.0,0.05,2004.0,/games/boxart/full_314946AmericaFrontccc.jpg
5355,Dexter's Laboratory Deesaster Strikes,dexters-laboratory-deesaster-strikes,0.0,0.41,0.3,0.11,0.0,0.01,2001.0,/games/boxart/4043184ccc.jpg
5356,NFL GameDay 2004,nfl-gameday-2004,0.0,0.41,0.2,0.16,0.0,0.05,2003.0,/games/boxart/2801095ccc.jpg
5360,Football Manager Handheld 2011,football-manager-handheld-2011,0.0,0.41,0.0,0.28,0.0,0.14,2010.0,/games/boxart/full_football-manager-handheld-2011_10PALFront.jpg
5361,Sega Rally Championship 2,sega-rally-championship-2,0.0,0.41,0.0,0.0,0.41,0.0,1999.0,/games/boxart/2900788ccc.jpg
5362,Quake II,quake-ii,0.0,0.41,1.43,0.46,0.0,0.03,1999.0,/games/boxart/5178700ccc.jpg
5364,Tom Clancy's HAWX 2,tom-clancys-hawx-2,0.0,0.41,1.71,0.92,0.08,0.3,2010.0,/games/boxart/full_tom-clancys-hawx-2_1AmericaFront.jpg
5366,Wheel of Fortune: 2nd Edition,wheel-of-fortune-2nd-edition,0.0,0.41,0.23,0.16,0.0,0.03,2000.0,/games/boxart/full_wheel-of-fortune-2nd-edition_9AmericaFront.jpg
5367,Osmos,osmos,0.41,,0.0,0.0,0.0,0.0,2009.0,/games/boxart/full_5095143AmericaFrontccc.jpg
5368,Tom Clancy's Rainbow Six: Lockdown,tom-clancys-rainbow-six-lockdown,0.0,0.41,1.31,0.83,0.0,0.22,2005.0,/games/boxart/6947113ccc.jpg
5369,TimeShift,timeshift,0.0,0.41,1.11,0.02,0.0,0.13,2007.0,/games/boxart/5265559ccc.jpg
5370,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,mobile-suit-gundam-gundam-vs-gundam-next-plus,0.0,0.41,0.0,0.0,0.41,0.0,2009.0,/games/boxart/full_3517742JapanFrontccc.jpg
5372,Jamestown: Legend of the Lost Colony,jamestown-legend-of-the-lost-colony,0.41,,0.0,0.0,0.0,0.0,2011.0,/games/boxart/full_jamestown-legend-of-the-lost-colony_47AmericaFront.jpg
5373,Cool Boarders 2001,cool-boarders-2001,0.0,0.41,01.03,0.81,0.0,0.23,2000.0,/games/boxart/full_2097038AmericaFrontccc.jpg
5374,Grudge Warriors,grudge-warriors,0.0,0.41,0.23,0.16,0.0,0.03,2000.0,/games/boxart/full_7347332AmericaFrontccc.jpg
5375,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,world-soccer-jikkyou-winning-eleven-2000-u-23-medal-heno-chousen,0.0,0.41,0.0,0.0,0.39,0.03,2001.0,/games/boxart/full_7557170PALFrontccc.jpg
5376,300: March to Glory,300-march-to-glory,0.0,0.41,0.27,0.08,0.0,0.07,2007.0,/games/boxart/1531015ccc.jpg
5377,Call of Duty: Modern Warfare: Mobilized,call-of-duty-modern-warfare-mobilized,0.0,0.41,0.36,0.02,0.0,0.03,2009.0,/games/boxart/full_6434744AmericaFrontccc.jpg
5379,Marvel Super Hero Squad,marvel-super-hero-squad,0.0,0.41,3.41,0.82,0.0,0.48,2009.0,/games/boxart/full_6984009AmericaFrontccc.jpg
5383,Itadaki Street DS,itadaki-street-ds,0.0,0.41,0.0,0.0,0.41,0.0,2007.0,/games/boxart/full_5001236JapanFrontccc.jpg
5384,X-Men: The Official Game,x-men-the-official-game,0.0,0.41,2.75,0.51,0.0,0.15,2006.0,/games/boxart/3694871ccc.jpg
5385,Freebie,freebie,0.41,,0.0,0.0,0.0,0.0,2006.0,/games/boxart/full_5467699AmericaFrontccc.jpg
5386,E0: Enemy Zero,e0-enemy-zero,0.0,0.41,0.0,0.0,0.41,0.0,1997.0,/games/boxart/full_3939910AmericaFrontccc.jpg
5387,JumpStart: Escape from Adventure Island,jumpstart-escape-from-adventure-island,0.0,0.41,0.38,0.0,0.0,0.03,2009.0,/games/boxart/full_480792AmericaFrontccc.jpg
5390,NASCAR Racing,nascar-racing,0.0,0.41,0.23,0.16,0.0,0.03,1996.0,/games/boxart/1100674ccc.jpg
5391,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,monotaro-dentetsu-2010-sengoku-ishin-no-hero-daishuugou-no-maki,0.0,0.41,0.0,0.0,0.41,0.0,2009.0,/games/boxart/full_8521822JapanFrontccc.jpg
5392,Boku no Natsuyasumi 2: Umi no Bouken Hen,boku-no-natsuyasumi-2-umi-no-bouken-hen,0.0,0.41,0.0,0.0,0.41,0.0,2002.0,/games/boxart/full_3700341JapanFrontccc.jpg
5393,WWE All Stars,wwe-all-stars,0.0,0.41,3.16,1.93,0.0,0.62,2011.0,/games/boxart/full_wwe-all-stars_965AmericaFront.jpg
5396,BlazBlue: Continuum Shift,blazblue-continuum-shift,0.0,0.41,1.36,0.28,0.19,0.14,2010.0,/games/boxart/full_blazblue-continuum-shift_3AmericaFront.jpg
5400,Ogre Battle 64: Person of Lordly Caliber,ogre-battle-64-person-of-lordly-caliber,0.0,0.41,0.1,0.02,0.25,0.04,2000.0,/games/boxart/full_2067643AmericaFrontccc.jpg
5401,Superman: The New Superman Adventures,superman-the-new-superman-adventures,0.0,0.41,0.33,0.07,0.0,0.0,1999.0,/games/boxart/7261806ccc.jpg
5403,Fantastic Pets,fantastic-pets,0.0,0.41,0.3,0.08,0.0,0.04,2011.0,/games/boxart/full_fantastic-pets_368AmericaFront.jpg
5404,NiGHTS: Journey of Dreams,nights-journey-of-dreams,0.0,0.41,0.32,0.02,0.04,0.03,2007.0,/games/boxart/full_6129765AmericaFrontccc.jpg
5405,The Terminator: Dawn of Fate,the-terminator-dawn-of-fate,0.0,0.41,0.75,0.31,0.0,0.1,2002.0,/games/boxart/full_2935681AmericaFrontccc.jpg
5406,Rogue Galaxy: Director's Cut,rogue-galaxy-directors-cut,0.0,0.41,0.2,0.16,0.0,0.05,2007.0,/games/boxart/full_4840583JapanFrontccc.jpg
5408,Armored Core,armored-core,0.0,0.41,0.13,0.09,0.16,0.03,1997.0,/games/boxart/7474120ccc.jpg
5409,James Patterson Women's Murder Club: Games of Passion,james-patterson-womens-murder-club-games-of-passion,0.0,0.41,0.15,0.22,0.0,0.05,2009.0,/games/boxart/full_james-patterson-womens-murder-club-games-of-passion_6AmericaFront.jpg
5411,Densha De Go! 2,densha-de-go-2,0.0,0.41,0.0,0.0,0.38,0.03,1999.0,/games/boxart/full_3272232JapanFrontccc.jpg
5412,SpongeBob SquigglePants,spongebob-squigglepants,0.0,0.41,0.35,0.03,0.0,0.03,2011.0,/games/boxart/full_spongebob-squigglepants_995AmericaFront.jpg
5414,Monster Jam: Urban Assault,monster-jam-urban-assault,0.0,0.41,2.88,0.25,0.0,0.33,2008.0,/games/boxart/full_1887102AmericaFrontccc.jpg
5416,Katamari Forever,katamari-forever,0.0,0.41,0.26,0.05,0.06,0.04,2009.0,/games/boxart/full_4990316AmericaFrontccc.jpg
5417,Madden NFL Football,madden-nfl-football,0.0,0.41,0.37,0.01,0.0,0.03,2011.0,/games/boxart/full_madden-nfl-football_641AmericaFront.jpg
5418,Harvest Moon: Grand Bazaar,harvest-moon-grand-bazaar,0.0,0.41,0.21,0.05,0.13,0.02,2010.0,/games/boxart/full_harvest-moon-grand-bazaar_573AmericaFront.jpg
5419,Sword Art Online: Lost Song,sword-art-online-lost-song,0.0,0.41,01.03,0.59,0.79,0.34,2015.0,/games/boxart/full_2322544AmericaFrontccc.jpg
5421,UEFA Euro 2008 Austria-Switzerland,uefa-euro-2008-austria-switzerland,0.0,0.41,0.93,02.07,0.0,1.91,2008.0,/games/boxart/7307595ccc.jpg
5422,Armored Core 2: Another Age,armored-core-2-another-age,0.0,0.41,0.11,0.08,0.19,0.03,2001.0,/games/boxart/full_1938386AmericaFrontccc.jpg
5423,Buzz! Junior: Jungle Party,buzz-junior-jungle-party,0.0,0.41,0.2,0.16,0.0,0.05,2007.0,/games/boxart/full_8264620PALFrontccc.jpg
5426,AKB1/48: Idol to Koishitara...,akb1,0.0,0.41,0.0,0.0,4.36,0.0,2010.0,/games/boxart/full_akb148-idol-to-koishitara_697JapanFront.jpg
5427,Pro Pinball,pro-pinball,0.0,0.41,0.23,0.15,0.0,0.03,1996.0,/games/boxart/full_3282529AmericaFrontccc.jpg
5428,98 Koshien,98-koshien,0.0,0.41,0.15,0.1,0.12,0.03,1998.0,/games/boxart/full_8943506JapanFrontccc.jpg
5432,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),yu-gi-oh-the-eternal-duelist-soul-jp-sales,0.0,0.41,0.0,0.0,0.4,0.01,2001.0,/games/boxart/full_6813786JapanFrontccc.jpg
5433,Nintendo Labo: Toy-Con 03 Vehicle Kit,nintendo-labo-toy-con-03-vehicle-kit,0.0,0.41,0.16,0.15,0.06,0.03,2018.0,/games/boxart/full_5283456AmericaFrontccc.png
5437,Mario no Super Picross,mario-no-super-picross,0.0,0.41,0.0,0.0,0.41,0.0,1995.0,/games/boxart/full_2638101JapanFrontccc.jpg
5438,"Ed, Edd n Eddy: The Mis-Edventures"," edd n eddy the mis-edventures""",0.0,0.41,1.79,0.46,0.0,0.11,2005.0,/games/boxart/full_9124981AmericaFrontccc.jpg
5439,Jikkyou Powerful Pro Yakuu '94,jikkyou-powerful-pro-yakuu-94,0.0,0.41,0.0,0.0,0.41,0.0,1994.0,/games/boxart/full_5484512JapanFrontccc.jpg
5440,Sword Art Online: Hollow Realization,sword-art-online-hollow-realization,0.55,0.41,0.18,0.46,0.92,0.15,2016.0,/games/boxart/full_8194774AmericaFrontccc.jpg
5441,Disney's Tarzan Untamed,disneys-tarzan-untamed,0.0,0.41,0.9,0.36,0.0,0.05,2001.0,/games/boxart/6473875ccc.jpg
5443,Theatrhythm Final Fantasy: Curtain Call,theatrhythm-final-fantasy-curtain-call,0.0,0.41,0.16,0.08,0.15,0.02,2014.0,/games/boxart/full_5152415AmericaFrontccc.jpg
5445,From Russia with Love,from-russia-with-love,0.0,0.41,2.29,0.41,0.0,0.21,2005.0,/games/boxart/9778305ccc.jpg
5446,Shadow Tactics: Blades of the Shogun,shadow-tactics-blades-of-the-shogun,0.41,,0.15,0.05,0.0,0.05,2016.0,/games/boxart/full_4638424PALFrontccc.jpg
5449,Hyperdimension Neptunia Re;Birth1,hyperdimension-neptunia-rebirth1,0.41,,0.25,0.0,0.35,0.1,2010.0,/games/boxart/full_8456609AmericaFrontccc.jpg
5450,Just Dance Kids 2,just-dance-kids-2,0.0,0.41,02.04,0.58,0.0,0.33,2011.0,/games/boxart/full_just-dance-kids-2_933AmericaFront.jpg
5451,Rune Factory 3: A Fantasy Harvest Moon,rune-factory-3-a-fantasy-harvest-moon,0.0,0.41,0.26,0.03,0.1,0.02,2010.0,/games/boxart/full_rune-factory-3-a-fantasy-harvest-moon_10AmericaFront.jpg
5453,Minority Report: Everybody Runs,minority-report-everybody-runs,0.0,0.41,1.1,0.4,0.0,0.05,2002.0,/games/boxart/1480757ccc.jpg
5454,Spider-Man: Web of Shadows,spider-man-web-of-shadows,0.0,0.4,3.41,0.77,0.0,0.43,2008.0,/games/boxart/full_7288046AmericaFrontccc.jpg
5455,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,disneys-hercules,0.0,0.4,0.23,0.15,0.0,0.03,2003.0,/games/boxart/full_5067693PALFrontccc.jpg
5456,Six Flags Fun Park,six-flags-fun-park,0.0,0.4,1.12,0.09,0.0,0.09,2009.0,/games/boxart/full_9809091AmericaFrontccc.jpg
5457,NFL GameDay 2002,nfl-gameday-2002,0.0,0.4,1.18,0.9,0.0,0.28,2001.0,/games/boxart/51376ccc.jpg
5458,Pengo,pengo,0.0,0.4,0.38,0.02,0.0,0.0,1984.0,/games/boxart/3937791ccc.jpg
5459,Mouse Trap,mouse-trap,0.0,0.4,0.38,0.02,0.0,0.0,1982.0,/games/boxart/full_2394423AmericaFrontccc.jpg
5462,Beowulf: The Game,beowulf-the-game,0.0,0.4,1.46,0.06,0.0,0.13,2007.0,/games/boxart/5381321ccc.jpg
5466,Medarot: Kabuto / Kuwagata Version,medarot-kabuto,0.0,0.4,0.0,0.0,0.4,0.0,1997.0,/games/boxart/default.jpg
5467,Moshi Monsters: Moshlings Theme Park,moshi-monsters-moshlings-theme-park,0.0,0.4,0.68,1.0,0.0,0.13,2012.0,/games/boxart/full_4583329AmericaFrontccc.jpg
5470,NFL GameDay 2003,nfl-gameday-2003,0.0,0.4,0.2,0.15,0.0,0.05,2002.0,/games/boxart/6407824ccc.jpg
5471,Turbo Dismount,turbo-dismount,0.4,,0.0,0.0,0.0,0.0,2002.0,/games/boxart/full_393363AmericaFrontccc.jpg
5472,Style Lab: Makeover,style-lab-makeover,0.0,0.4,0.34,0.04,0.0,0.03,2009.0,/games/boxart/full_839142AmericaFrontccc.jpg
5473,Taiko no Tatsujin Wii: Dodon to 2 Yome!,taiko-no-tatsujin-wii-dodon-to-2-yome,0.0,0.4,0.0,0.0,0.4,0.0,2009.0,/games/boxart/full_3465219JapanFrontccc.jpg
5474,Congo Bongo,congo-bongo,0.0,0.4,0.37,0.02,0.0,0.0,1983.0,/games/boxart/172547ccc.jpg
5475,Overlord,overlord,0.0,0.4,0.34,0.13,0.01,0.03,2007.0,/games/boxart/357309ccc.jpg
5476,Rapala Pro Bass Fishing 2010,rapala-pro-bass-fishing-2010,0.0,0.4,3.37,0.75,0.0,0.53,2010.0,/games/boxart/full_rapala-pro-bass-fishing-2010_599AmericaFront.jpg
5477,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,shower-with-your-dad-simulator-2015-do-you-still-shower-with-your-dad,0.4,,0.0,0.0,0.0,0.0,2010.0,/games/boxart/full_8090991AmericaFrontccc.jpg
5478,Gauntlet: Seven Sorrows,gauntlet-seven-sorrows,0.0,0.4,0.9,0.35,0.0,0.1,2005.0,/games/boxart/62707ccc.jpg
5480,Warriors Orochi 2 (JP sales),warriors-orochi-2-jp-sales,0.0,0.4,0.0,0.0,0.4,0.0,2008.0,/games/boxart/full_8361278AmericaFrontccc.jpg
5481,Dragon Warrior Monsters 2: Tara's Adventure,dragon-warrior-monsters-2-taras-adventure,0.0,0.4,0.0,0.0,0.4,0.0,2001.0,/games/boxart/6264653ccc.jpg
5482,Project X Zone,project-x-zone,0.0,0.4,0.18,0.04,0.15,0.02,2013.0,/games/boxart/full_4681594AmericaFrontccc.png
5483,The Chronicles of Narnia: Prince Caspian,the-chronicles-of-narnia-prince-caspian,0.0,0.4,4.2,0.45,0.0,0.45,2008.0,/games/boxart/683262ccc.jpg
5484,The Incredibles: Rise of the Underminer,the-incredibles-rise-of-the-underminer,0.0,0.4,2.79,1.11,0.0,0.31,2005.0,/games/boxart/8652460ccc.jpg
5485,Pet in TV,pet-in-tv,0.0,0.4,0.0,0.0,0.38,0.03,1998.0,/games/boxart/full_399750PALFrontccc.jpg
5486,The Gunstringer,the-gunstringer,0.0,0.4,0.26,0.1,0.0,0.04,2011.0,/games/boxart/full_the-gunstringer_449AmericaFront.jpg
5487,Battalion Wars,battalion-wars,0.0,0.4,0.25,0.07,0.07,0.01,2005.0,/games/boxart/full_2574011AmericaFrontccc.jpg
5488,NBA ShootOut 2000,nba-shootout-2000,0.0,0.4,0.22,0.15,0.0,0.03,1999.0,/games/boxart/full_2320691AmericaFrontccc.jpg
5491,Samurai Shodown,samurai-shodown,0.0,0.4,0.0,0.0,0.75,0.0,1994.0,/games/boxart/full_9701077AmericaFrontccc.jpg
5492,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,yu-gi-oh-5ds-stardust-accelerator-world-championship-2009,0.0,0.4,0.27,0.01,0.09,0.03,2009.0,/games/boxart/full_1829350AmericaFrontccc.jpg
5493,Sid Meier's Civilization: Beyond Earth,sid-meiers-civilization-beyond-earth,0.0,0.4,0.14,0.23,0.0,0.03,2014.0,/games/boxart/full_9500593AmericaFrontccc.jpg
5497,Salt and Sanctuary,salt-and-sanctuary,0.4,,0.15,0.0,0.0,0.0,2009.0,/games/boxart/full_586638AmericaFrontccc.jpg
5498,Fighting Vipers,fighting-vipers,0.0,0.4,0.0,0.0,0.4,0.0,1996.0,/games/boxart/407638ccc.jpg
5499,NCAA GameBreaker 2000,ncaa-gamebreaker-2000,0.0,0.4,0.22,0.15,0.0,0.03,1999.0,/games/boxart/full_6859966AmericaFrontccc.jpg
5503,Monster Trucks Mayhem,monster-trucks-mayhem,0.0,0.4,0.38,0.0,0.0,0.02,2009.0,/games/boxart/full_8805579AmericaFrontccc.jpg
5505,NFL Quarterback Club 2000,nfl-quarterback-club-2000,0.0,0.4,0.37,0.03,0.0,0.0,1999.0,/games/boxart/1475274ccc.jpg
5506,RR64: Ridge Racer 64,rr64-ridge-racer-64,0.0,0.4,0.32,0.07,0.0,0.0,2000.0,/games/boxart/9008686ccc.jpg
5507,Top Gear Rally,top-gear-rally,0.0,0.4,0.62,0.17,0.0,0.0,1997.0,/games/boxart/9093580ccc.jpg
5508,18 Wheeler: American Pro Trucker,18-wheeler-american-pro-trucker,0.0,0.4,0.65,0.25,0.0,0.05,2001.0,/games/boxart/full_5220795AmericaFrontccc.jpg
5509,Atari Anthology,atari-anthology,0.0,0.4,1.28,0.26,0.0,0.1,2004.0,/games/boxart/9552455ccc.jpg
5510,Bugs Bunny: Lost in Time,bugs-bunny-lost-in-time,0.0,0.4,0.22,0.15,0.0,0.03,1999.0,/games/boxart/full_4827839AmericaFrontccc.jpg
5512,Hot Wheels: Beat That!,hot-wheels-beat-that,0.0,0.4,2.65,0.15,0.0,0.25,2007.0,/games/boxart/2185561ccc.jpg
5513,MLB 2006,mlb-2006,0.0,0.4,0.33,0.01,0.0,0.05,2005.0,/games/boxart/7999756ccc.gif
5514,Savage Lands,savage-lands,0.4,,0.0,0.0,0.0,0.0,2005.0,/games/boxart/full_3154821AmericaFrontccc.jpg
5516,My Virtual Tutor: Reading Adventure First to Second Grade,my-virtual-tutor-reading-adventure-first-to-second-grade,0.0,0.4,0.37,0.0,0.0,0.03,2009.0,/games/boxart/full_8693129AmericaFrontccc.jpg
5517,Rocket Power: Dream Scheme,rocket-power-dream-scheme,0.0,0.4,0.29,0.11,0.0,0.01,2001.0,/games/boxart/6578805ccc.jpg
5520,Rampage: Total Destruction,rampage-total-destruction,0.0,0.4,2.16,0.83,0.0,0.36,2006.0,/games/boxart/1855481ccc.jpg
5521,Spore Hero,spore-hero,0.0,0.4,0.35,0.02,0.0,0.03,2009.0,/games/boxart/full_3327077AmericaFrontccc.jpg
5523,Road Rash: Jailbreak,road-rash-jailbreak,0.0,0.4,0.57,0.3,0.0,0.03,1999.0,/games/boxart/full_road-rash-jailbreak_4AmericaFront.jpg
5525,Mother 3,mother-3,0.0,0.4,0.0,0.0,0.39,0.01,2006.0,/games/boxart/full_3860031JapanFrontccc.jpg
5526,Nicktoons: Freeze Frame Frenzy,nicktoons-freeze-frame-frenzy,0.0,0.4,0.29,0.11,0.0,0.01,2004.0,/games/boxart/full_3857046AmericaFrontccc.jpg
5527,Winter Sports 2: The Next Challenge,winter-sports-2-the-next-challenge,0.0,0.4,0.87,0.49,0.0,0.14,2008.0,/games/boxart/full_2072638AmericaFrontccc.jpg
5530,The Darkness II,the-darkness-ii,0.0,0.4,1.45,0.96,0.0,0.28,2012.0,/games/boxart/full_5374143AmericaFrontccc.jpg
5533,You Don't Know Jack,you-dont-know-jack,0.0,0.4,3.47,0.15,0.0,0.38,1999.0,/games/boxart/full_2091806AmericaFrontccc.jpg
5534,Momotaro Dentetsu 2017: Tachiagare Nippon!!,momotaro-dentetsu-2017-tachiagare-nippon,0.0,0.4,0.0,0.0,0.4,0.0,2016.0,/games/boxart/full_6666780JapanFrontccc.jpg
5535,Fushigi no Dungeon 2: Fuurai no Shiren,fushigi-no-dungeon-2-fuurai-no-shiren,0.0,0.4,0.0,0.0,0.4,0.0,1995.0,/games/boxart/full_4379754JapanFrontccc.jpg
5537,WipeOut 3 The Game,wipeout-3-the-game,0.0,0.4,2.86,0.0,0.0,0.29,2012.0,/games/boxart/full_972265AmericaFrontccc.jpg
5541,Castlevania: Portrait of Ruin,castlevania-portrait-of-ruin,0.0,0.4,0.31,0.02,0.04,0.03,2006.0,/games/boxart/5991528ccc.jpg
5542,Boku no Natsuyasumi,boku-no-natsuyasumi,0.0,0.4,0.0,0.0,0.37,0.03,2000.0,/games/boxart/full_7615697JapanFrontccc.jpg
5545,I-Ninja,i-ninja,0.0,0.4,0.79,0.35,0.0,0.05,2003.0,/games/boxart/684922ccc.jpg
5546,Armored Core V,armored-core-v,0.0,0.4,0.74,0.19,0.44,0.07,2012.0,/games/boxart/full_armored-core-v_69AmericaFront.jpg
5547,Speed Racer: The Videogame,speed-racer-the-videogame,0.0,0.4,2.25,0.62,0.0,0.33,2008.0,/games/boxart/full_4437581AmericaFrontccc.jpg
5548,Robot Roller-Derby Disco Dodgeball,robot-roller-derby-disco-dodgeball,0.4,,0.0,0.0,0.0,0.0,2008.0,/games/boxart/full_4824406AmericaFrontccc.jpg
5549,Command & Conquer,command-amp-conquer,0.0,0.4,1.32,0.4,0.0,0.03,1997.0,/games/boxart/2185183ccc.jpg
5550,Harvest Moon: Save the Homeland,harvest-moon-save-the-homeland,0.0,0.4,0.19,0.15,0.0,0.05,2001.0,/games/boxart/full_7190055AmericaFrontccc.jpg
5551,Littlest Pet Shop,littlest-pet-shop,0.0,0.4,0.33,0.14,0.0,0.03,2008.0,/games/boxart/8331274ccc.jpg
5552,SD Gundam G Generation Seed,sd-gundam-g-generation-seed,0.0,0.4,0.0,0.0,0.4,0.0,2004.0,/games/boxart/full_9381630JapanFrontccc.jpg
5554,Naruto: Path of the Ninja,naruto-path-of-the-ninja,0.0,0.4,0.37,0.0,0.0,0.03,2007.0,/games/boxart/6879397ccc.jpg
5555,Sherlock Holmes: The Mystery of the Mummy,sherlock-holmes-the-mystery-of-the-mummy,0.0,0.4,0.06,0.3,0.0,0.04,2009.0,/games/boxart/full_2114513AmericaFrontccc.jpg
5557,No More Heroes 2: Desperate Struggle,no-more-heroes-2-desperate-struggle,0.0,0.4,0.2,0.11,0.04,0.03,2010.0,/games/boxart/full_no-more-heroes-2-desperate-struggle_6AmericaFront.jpg
