Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url
4356,Shadowrun: Dragonfall,shadowrun-dragonfall,Role-Playing,,PC,Unknown,Harebrained Schemes,,,,0.53,,,,,,2002.0,09th Feb 19,http://www.vgchartz.com/game/223457/shadowrun-dragonfall/?region=All,1,,/games/boxart/full_9029190AmericaFrontccc.jpg
4357,NBA 06,nba-06,Sports,E,PS2,Sony Computer Entertainment,SCE San Diego Studio,,,,,0.53,0.26,0.2,,0.07,2005.0,04th Dec 18,http://www.vgchartz.com/game/1501/nba-06/?region=All,1,,/games/boxart/full_6593290AmericaFrontccc.jpg
4358,Magician's Quest: Mysterious Times,magicians-quest-mysterious-times,Role-Playing,E10,DS,Konami,Konami,,,,,0.53,0.04,0.01,0.48,0.0,2009.0,,http://www.vgchartz.com/game/30546/magicians-quest-mysterious-times/?region=All,1,,/games/boxart/full_6118978AmericaFrontccc.jpg
4359,Spider-Man,spider-man,Action,E,N64,Activision,Edge of Reality,,,,,0.53,0.43,0.09,,0.01,2000.0,,http://www.vgchartz.com/game/5726/spider-man/?region=All,1,,/games/boxart/9144681ccc.jpg
4360,How to Train Your Dragon,how-to-train-your-dragon,Action,E10,DS,Activision,Griptonite Games,,,,,0.53,0.31,0.17,,0.05,2010.0,,http://www.vgchartz.com/game/42986/how-to-train-your-dragon/?region=All,1,,/games/boxart/full_8687213AmericaFrontccc.jpg
4361,Jewel Master Egypt,jewel-master-egypt,Puzzle,E,DS,Storm City Games,Storm City Games,,,,,0.53,0.21,0.27,,0.05,2009.0,,http://www.vgchartz.com/game/40377/jewel-master-egypt/?region=All,1,,/games/boxart/full_8054569AmericaFrontccc.jpg
4362,Tom Clancy's Ghost Recon Advanced Warfighter 2,tom-clancys-ghost-recon-advanced-warfighter-2,Shooter,T,PSP,Ubisoft,High Voltage Software / Ubisoft Paris,,6.5,,,0.53,0.35,0.1,,0.08,2007.0,,http://www.vgchartz.com/game/12301/tom-clancys-ghost-recon-advanced-warfighter-2/?region=All,1,,/games/boxart/7511800ccc.jpg
4363,Harry Potter and the Half-Blood Prince,harry-potter-and-the-half-blood-prince,Action,E,PSP,Electronic Arts,Bright Light Productions,,,,,0.53,0.19,0.21,,0.13,2009.0,,http://www.vgchartz.com/game/22034/harry-potter-and-the-half-blood-prince/?region=All,1,,/games/boxart/full_6370753AmericaFrontccc.jpg
4364,Sonic & Sega All-Stars Racing Transformed,sonic-amp-sega-all-stars-racing-transformed,Racing,E10,WiiU,Sega,Sumo Digital,,6.9,,,0.53,0.19,0.28,0.02,0.04,2012.0,06th Feb 18,http://www.vgchartz.com/game/71084/sonic-amp-sega-all-stars-racing-transformed/?region=All,1,,/games/boxart/full_5015237AmericaFrontccc.jpg
4365,X-Men Legends,x-men-legends,Role-Playing,T,GC,Activision,Raven Software,,8.6,,,0.53,0.41,0.11,,0.01,2004.0,,http://www.vgchartz.com/game/6018/x-men-legends/?region=All,1,,/games/boxart/full_654502AmericaFrontccc.jpg
4366,Front Mission 2,front-mission-2,Strategy,,PS,Square,SquareSoft,,,,,0.53,,,0.49,0.03,1997.0,,http://www.vgchartz.com/game/3361/front-mission-2/?region=All,1,,/games/boxart/full_2936783JapanFrontccc.jpg
4367,FIFA Soccer 12,fifa-soccer-12,Sports,E,PSP,EA Sports,EA Canada,,,,,0.53,0.12,0.26,0.02,0.13,2011.0,,http://www.vgchartz.com/game/51751/fifa-soccer-12/?region=All,1,,/games/boxart/full_fifa-soccer-12_610AmericaFront.jpg
4368,WWE SmackDown vs. Raw 2010,wwe-smackdown-vs-raw-2010,Fighting,T,DS,THQ,JAKKS Pacific,,,,,0.53,0.35,0.13,,0.05,2009.0,,http://www.vgchartz.com/game/35092/wwe-smackdown-vs-raw-2010/?region=All,1,,/games/boxart/full_3454598AmericaFrontccc.jpg
4369,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,spongebob-squarepants-featuring-nicktoons-globs-of-doom,Action,E,Wii,THQ,Incinerator Studios,,,,,0.53,0.49,0.0,,0.04,2008.0,,http://www.vgchartz.com/game/25082/spongebob-squarepants-featuring-nicktoons-globs-of-doom/?region=All,1,,/games/boxart/full_3364599AmericaFrontccc.jpg
4370,Terminator Salvation,terminator-salvation,Shooter,T,PS3,Warner Bros. Interactive,GRIN,,5.0,,,0.53,0.13,0.29,0.01,0.1,2009.0,,http://www.vgchartz.com/game/31782/terminator-salvation/?region=All,1,,/games/boxart/full_6391417AmericaFrontccc.jpg
4371,F1 2018,f1-2018,Racing,E,PS4,Codemasters,Codemasters Birmingham,,,,,0.53,0.05,0.39,0.01,0.08,2018.0,26th Sep 18,http://www.vgchartz.com/game/222006/f1-2018/?region=All,1,,/games/boxart/full_3120075AmericaFrontccc.jpg
4372,Are You Smarter than a 5th Grader?,are-you-smarter-than-a-5th-grader,Misc,E,DS,THQ,ValuSoft,,,,,0.53,0.48,0.0,,0.04,2007.0,,http://www.vgchartz.com/game/12731/are-you-smarter-than-a-5th-grader/?region=All,1,,/games/boxart/4698506ccc.jpg
4373,Oni,oni,Action,T,PS2,Rockstar Games,Rockstar Toronto,,,,,0.53,0.26,0.2,,0.07,2001.0,,http://www.vgchartz.com/game/20003/oni/?region=All,1,,/games/boxart/4114512ccc.jpg
4374,Madden NFL 07,madden-nfl-07,Sports,E,PS3,EA Sports,EA Tiburon,,8.0,,,0.53,0.48,,0.01,0.04,2006.0,,http://www.vgchartz.com/game/3687/madden-nfl-07/?region=All,1,,/games/boxart/full_4269734AmericaFrontccc.jpg
4375,The Lord of the Rings: The Two Towers,the-lord-of-the-rings-the-two-towers,Action,T,GC,Electronic Arts,Stormfront Studios,,,,,0.53,0.41,0.11,,0.01,2002.0,,http://www.vgchartz.com/game/5280/the-lord-of-the-rings-the-two-towers/?region=All,1,,/games/boxart/full_8272755AmericaFrontccc.jpg
4376,Juiced,juiced,Racing,T,PS2,THQ,Juice Games,,,,,0.53,0.26,0.2,,0.07,2005.0,,http://www.vgchartz.com/game/5230/juiced/?region=All,1,,/games/boxart/7703088ccc.jpg
4377,The Warriors,the-warriors,Action,M,PS2,Rockstar Games,Rockstar Toronto,,,,,0.53,0.44,0.02,,0.07,2005.0,,http://www.vgchartz.com/game/5859/the-warriors/?region=All,1,,/games/boxart/3788072ccc.jpg
4378,F1 2009,f1-2009,Racing,E,PSP,Codemasters,Sumo Digital,,7.4,,,0.53,0.08,0.29,,0.16,2009.0,,http://www.vgchartz.com/game/34885/f1-2009/?region=All,1,,/games/boxart/full_7025354AmericaFrontccc.jpg
4379,Star Fox Command,star-fox-command,Shooter,E10,DS,Nintendo,Nintendo EAD / Q-Games,,7.2,,,0.53,0.38,0.01,0.1,0.04,2006.0,,http://www.vgchartz.com/game/2221/star-fox-command/?region=All,1,,/games/boxart/9087804ccc.jpg
4380,J-League Soccer: Prime Goal 2,j-league-soccer-prime-goal-2,Sports,,SNES,Namco,Namco,,,,,0.53,,,0.53,,1994.0,,http://www.vgchartz.com/game/3523/j-league-soccer-prime-goal-2/?region=All,1,,/games/boxart/full_4486583JapanFrontccc.jpg
4381,NASCAR 2000,nascar-2000,Racing,E,N64,EA Sports,Stormfront Studios,,,,,0.53,0.49,0.03,,0.0,1999.0,,http://www.vgchartz.com/game/1489/nascar-2000/?region=All,1,,/games/boxart/885019ccc.jpg
4382,Wayne Gretzky's 3D Hockey,wayne-gretzkys-3d-hockey,Sports,E,N64,Midway Games,William's Entertainment,,8.1,,,0.53,0.49,0.03,,0.0,1996.0,,http://www.vgchartz.com/game/2646/wayne-gretzkys-3d-hockey/?region=All,1,,/games/boxart/full_3423768AmericaFrontccc.jpg
4383,Pachi-Slot Aruze Oukoku 4,pachi-slot-aruze-oukoku-4,Misc,,PS,Aruze Corp,Aruze Corp,,,,,0.53,,,0.49,0.03,2000.0,,http://www.vgchartz.com/game/3980/pachi-slot-aruze-oukoku-4/?region=All,1,,/games/boxart/full_1948691JapanFrontccc.jpg
4384,Return to Castle Wolfenstein: Operation Resurrection,return-to-castle-wolfenstein-operation-resurrection,Shooter,M,PS2,Activision,Raster Productions,,,,,0.53,0.26,0.2,,0.07,2003.0,,http://www.vgchartz.com/game/1896/return-to-castle-wolfenstein-operation-resurrection/?region=All,1,,/games/boxart/full_8523728AmericaFrontccc.jpg
4385,Mario Tennis: Power Tour,mario-tennis-power-tour,Sports,E,GBA,Nintendo,Camelot Software Planning,,,,,0.52,0.24,0.09,0.19,0.01,2005.0,,http://www.vgchartz.com/game/3720/mario-tennis-power-tour/?region=All,1,,/games/boxart/5323152ccc.jpg
4386,Seaman,seaman,Simulation,T,DC,Sega,VIVARIUM Inc.,,8.1,,,0.52,,,0.52,,2000.0,,http://www.vgchartz.com/game/4264/seaman/?region=All,1,,/games/boxart/full_918860AmericaFrontccc.jpg
4387,The Grinch,the-grinch,Adventure,E,PS,Konami,Artificial Mind and Movement,,,,,0.52,0.29,0.2,,0.03,2000.0,,http://www.vgchartz.com/game/18492/the-grinch/?region=All,1,,/games/boxart/882483ccc.jpg
4388,Stuntman: Ignition,stuntman-ignition,Racing,T,PS3,THQ,Paradigm Entertainment,,,,,0.52,0.17,0.26,,0.1,2007.0,,http://www.vgchartz.com/game/7500/stuntman-ignition/?region=All,1,,/games/boxart/7829182ccc.jpg
4389,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,littlest-pet-shop-3-biggest-stars---blue,Simulation,E,DS,Electronic Arts,EA Salt Lake,,,,,0.52,0.49,,,0.03,2010.0,,http://www.vgchartz.com/game/47501/littlest-pet-shop-3-biggest-stars-blue-pink-purple-team/?region=All,1,,/games/boxart/full_2411382AmericaFrontccc.jpg
4390,Tales of Destiny,tales-of-destiny,Role-Playing,,PS2,Namco Bandai,Namco Tales Studio,,,,,0.52,,,0.52,,2006.0,,http://www.vgchartz.com/game/4499/tales-of-destiny/?region=All,1,,/games/boxart/full_9566906JapanFrontccc.jpg
4391,Sesame Street: Once Upon A Monster,sesame-street-once-upon-a-monster,Misc,E,X360,Warner Bros. Interactive,Double Fine Productions,,8.0,,,0.52,0.39,0.09,,0.04,2011.0,,http://www.vgchartz.com/game/50346/sesame-street-once-upon-a-monster/?region=All,1,7.8,/games/boxart/full_sesame-street-once-upon-a-monster_310AmericaFront.jpg
4392,Silent Hill: Origins,silent-hill-origins,Action,M,PSP,Konami,Climax Group,,7.8,,,0.52,0.22,0.16,0.04,0.1,2007.0,,http://www.vgchartz.com/game/12561/silent-hill-origins/?region=All,1,7.4,/games/boxart/9841540ccc.jpg
4393,Dragon Ball: Xenoverse,dragon-ball-xenoverse,Fighting,T,PS3,Namco Bandai Games,Dimps Corporation,,,,,0.52,0.18,0.13,0.15,0.06,2015.0,11th Sep 18,http://www.vgchartz.com/game/82941/dragon-ball-xenoverse/?region=All,1,,/games/boxart/full_9530377AmericaFrontccc.jpg
4394,Mystery Dungeon: Shiren the Wanderer,mystery-dungeon-shiren-the-wanderer,Role-Playing,E,DS,Sega,ChunSoft,,7.1,,,0.52,0.17,0.0,0.33,0.02,2008.0,,http://www.vgchartz.com/game/17380/mystery-dungeon-shiren-the-wanderer/?region=All,1,,/games/boxart/full_8682761AmericaFrontccc.jpg
4395,GT Pro Series,gt-pro-series,Racing,E,Wii,Ubisoft,MTO,,3.7,,,0.52,0.46,0.01,0.02,0.04,2006.0,,http://www.vgchartz.com/game/916/gt-pro-series/?region=All,1,,/games/boxart/full_5641853AmericaFrontccc.png
4396,Tales of Symphonia: Dawn of the New World,tales-of-symphonia-dawn-of-the-new-world,Role-Playing,T,Wii,Namco Bandai,Namco Tales Studio,,6.8,8.3,,0.52,0.21,0.05,0.24,0.02,2008.0,,http://www.vgchartz.com/game/7136/tales-of-symphonia-dawn-of-the-new-world/?region=All,1,7.2,/games/boxart/full_6066126AmericaFrontccc.jpg
4397,Tiger Woods PGA Tour 11,tiger-woods-pga-tour-11,Sports,E,X360,EA Sports,EA Tiburon,,8.1,,,0.52,0.28,0.19,,0.05,2010.0,,http://www.vgchartz.com/game/42774/tiger-woods-pga-tour-11/?region=All,1,,/games/boxart/full_tiger-woods-pga-tour-11_9AmericaFront.jpg
4398,F.E.A.R. 2: Project Origin,fear-2-project-origin,Shooter,M,X360,Warner Bros. Interactive,Monolith Productions,,7.9,,,0.52,0.32,0.15,0.0,0.05,2009.0,,http://www.vgchartz.com/game/26640/fear-2-project-origin/?region=All,1,,/games/boxart/full_2073728AmericaFrontccc.jpg
4399,Disney Epic Mickey 2: The Power of Two,disney-epic-mickey-2-the-power-of-two,Platform,E,X360,Disney Interactive Studios,Junction Point Studios,,,,,0.52,0.32,0.15,,0.05,2012.0,14th Apr 18,http://www.vgchartz.com/game/70666/disney-epic-mickey-2-the-power-of-two/?region=All,1,,/games/boxart/full_7619495AmericaFrontccc.jpg
4400,Skylanders: Trap Team,skylanders-trap-team,Platform,E10,PS4,Activision,Toys for Bob,,,,,0.52,0.25,0.18,,0.09,2014.0,17th Mar 18,http://www.vgchartz.com/game/81433/skylanders-trap-team/?region=All,1,,/games/boxart/full_8919599AmericaFrontccc.jpg
4401,The Golden Compass,the-golden-compass,Adventure,E10,PS2,Sega,Shiny Entertainment,,,,,0.52,0.13,0.0,,0.39,2007.0,,http://www.vgchartz.com/game/13183/the-golden-compass/?region=All,1,,/games/boxart/8708058ccc.jpg
4402,Dragon Ball FighterZ,dragon-ball-fighterz,Fighting,T,XOne,Namco Bandai Games,Arc System Works,,,,,0.52,0.38,0.09,,0.05,2018.0,02nd Apr 18,http://www.vgchartz.com/game/181694/dragon-ball-fighterz/?region=All,1,,/games/boxart/full_1752951AmericaFrontccc.jpg
4403,Final Fantasy Chronicles,final-fantasy-chronicles,Role-Playing,T,PS,Square,TOSE,,9.2,,,0.52,0.29,0.2,,0.03,2001.0,,http://www.vgchartz.com/game/750/final-fantasy-chronicles/?region=All,1,,/games/boxart/3676405ccc.jpg
4404,Out There Somewhere,out-there-somewhere,Misc,,PC,Unknown,Unknown,,,,0.52,,,,,,2012.0,,http://www.vgchartz.com/game/82503/out-there-somewhere/?region=All,1,,/games/boxart/full_4614966AmericaFrontccc.jpg
4405,Cars 2,cars-2,Racing,E10,PS3,Disney Interactive Studios,Avalanche Software,,7.5,,,0.52,0.22,0.22,,0.09,2011.0,,http://www.vgchartz.com/game/50218/cars-2/?region=All,1,,/games/boxart/full_cars-2-the-video-game_856AmericaFront.jpg
4406,Syphon Filter 3,syphon-filter-3,Shooter,M,PS,Sony Computer Entertainment,SCEA Bend Studio,,,,,0.52,0.29,0.2,,0.03,2001.0,,http://www.vgchartz.com/game/2313/syphon-filter-3/?region=All,1,,/games/boxart/6680451ccc.jpg
4407,NHL 17,nhl-17,Sports,,PS4,EA Sports,EA Canada,,,,,0.52,0.32,0.11,,0.09,2016.0,,http://www.vgchartz.com/game/117548/nhl-17/?region=All,1,,/games/boxart/full_9096505AmericaFrontccc.jpg
4408,Metal Gear Solid 2: Substance,metal-gear-solid-2-substance,Action,M,PS2,Konami,Konami Computer Entertainment Japan,,8.5,,,0.52,0.18,0.14,0.16,0.05,2003.0,,http://www.vgchartz.com/game/3775/metal-gear-solid-2-substance/?region=All,1,,/games/boxart/full_5732484AmericaFrontccc.jpg
4409,Alan Wake's American Nightmare,alan-wakes-american-nightmare,Misc,,PC,Remedy Entertainment,Unknown,,,,0.52,,,,,,2012.0,,http://www.vgchartz.com/game/75774/alan-wakes-american-nightmare/?region=All,1,,/games/boxart/full_7319339AmericaFrontccc.jpg
4410,Fight Night Round 3,fight-night-round-3,Fighting,T,PSP,EA Sports,EA Chicago,,7.2,,,0.52,0.46,0.02,,0.04,2006.0,,http://www.vgchartz.com/game/5108/fight-night-round-3/?region=All,1,,/games/boxart/514024ccc.jpg
4411,Frozen: Olaf's Quest,frozen-olafs-quest,Platform,E,DS,GameMill Entertainment,1st Playable Productions,,,,,0.52,0.21,0.27,,0.04,2013.0,02nd Apr 18,http://www.vgchartz.com/game/78496/frozen-olafs-quest/?region=All,1,,/games/boxart/full_3076031AmericaFrontccc.jpg
4412,NBA Live 08,nba-live-08,Sports,E,X360,Electronic Arts,EA Canada,,,,,0.52,0.47,0.0,0.0,0.04,2007.0,,http://www.vgchartz.com/game/7582/nba-live-08/?region=All,1,,/games/boxart/full_8799884AmericaFrontccc.jpg
4413,We Cheer,we-cheer,Simulation,E,Wii,Namco Bandai,"Machatin, Inc.",,,,,0.52,0.47,0.0,0.0,0.04,2008.0,,http://www.vgchartz.com/game/22266/we-cheer/?region=All,1,,/games/boxart/4944829ccc.jpg
4414,FIFA 15,fifa-15,Sports,E,3DS,EA Sports,EA Canada,,,,,0.52,0.09,0.39,,0.03,2014.0,23rd Mar 18,http://www.vgchartz.com/game/82926/fifa-15/?region=All,1,,/games/boxart/full_2554626AmericaFrontccc.jpg
4415,We Love Katamari,we-love-katamari,Puzzle,E,PS2,Namco,Namco,,8.2,,,0.52,0.26,0.2,,0.07,2005.0,,http://www.vgchartz.com/game/2655/we-love-katamari/?region=All,1,,/games/boxart/2951220ccc.jpg
4416,Naruto Shippuden: Ultimate Ninja Storm 3,naruto-shippuden-ultimate-ninja-storm-3,Fighting,T,X360,Namco Bandai Games,CyberConnect2,,,,,0.52,0.3,0.17,0.01,0.05,2013.0,06th Jan 18,http://www.vgchartz.com/game/71319/naruto-shippuden-ultimate-ninja-storm-3/?region=All,1,,/games/boxart/full_4376862AmericaFrontccc.jpg
4417,NCAA Football 2003,ncaa-football-2003,Sports,E,XB,EA Sports,EA Tiburon,,,,,0.52,0.39,0.11,,0.02,2002.0,,http://www.vgchartz.com/game/1556/ncaa-football-2003/?region=All,1,,/games/boxart/99404ccc.jpg
4418,SingStar Dance,singstar-dance,Misc,T,PS3,Sony Computer Entertainment,SCEE London Studio,,,,,0.52,0.09,0.32,,0.11,2010.0,,http://www.vgchartz.com/game/45836/singstar-dance/?region=All,1,,/games/boxart/full_singstar-dance_4AmericaFront.jpg
4419,NBA Live 09,nba-live-09,Sports,E,PS3,Electronic Arts,EA Canada,,,,,0.52,0.46,0.0,0.02,0.04,2008.0,,http://www.vgchartz.com/game/25955/nba-live-09/?region=All,1,,/games/boxart/1584469ccc.jpg
4420,Madden NFL 13,madden-nfl-13,Sports,E,Wii,EA Sports,EA Tiburon,,,,,0.52,0.47,,,0.05,2012.0,04th Jan 18,http://www.vgchartz.com/game/70679/madden-nfl-13/?region=All,1,,/games/boxart/full_5783059AmericaFrontccc.jpg
4421,Ready 2 Rumble Boxing: Round 2,ready-2-rumble-boxing-round-2,Fighting,T,PS,Midway Games,Midway Games,,6.5,,,0.52,0.29,0.2,,0.03,2000.0,,http://www.vgchartz.com/game/15256/ready-2-rumble-boxing-round-2/?region=All,1,,/games/boxart/1522598ccc.jpg
4422,Mega Man 6,mega-man-6,Platform,,NES,Nintendo,Capcom,,,,,0.52,0.28,0.07,0.16,0.01,1994.0,,http://www.vgchartz.com/game/3739/mega-man-6/?region=All,1,,/games/boxart/746374ccc.jpg
4423,The 3rd Birthday,the-3rd-birthday,Role-Playing,M,PSP,Square Enix,HexaDrive,,7.0,,,0.52,0.13,0.07,0.27,0.05,2011.0,,http://www.vgchartz.com/game/25372/the-3rd-birthday/?region=All,1,,/games/boxart/full_the-3rd-birthday_6AmericaFront.jpg
4424,Guinness World Records: The Videogame,guinness-world-records-the-videogame,Action,E,DS,Warner Bros. Interactive,Traveller's Tales,,,,,0.52,0.47,0.01,,0.04,2008.0,,http://www.vgchartz.com/game/27809/guinness-world-records-the-videogame/?region=All,1,,/games/boxart/full_1208460AmericaFrontccc.jpg
4425,Alien: Isolation,alien-isolation,Adventure,M,XOne,Sega,Creative Assembly,,,,,0.52,0.23,0.25,,0.04,2014.0,05th Jan 18,http://www.vgchartz.com/game/77803/alien-isolation/?region=All,1,,/games/boxart/full_9891506AmericaFrontccc.jpg
4426,Mission: Impossible,mission-impossible,Action,T,PS,Atari,X-ample,,,,,0.52,0.29,0.2,,0.03,1999.0,,http://www.vgchartz.com/game/26952/mission-impossible/?region=All,1,,/games/boxart/full_2166520AmericaFrontccc.jpg
4427,Rival Schools: United By Fate,rival-schools-united-by-fate,Fighting,T,PS,Capcom,Capcom,,,,,0.52,0.12,0.08,0.28,0.03,1998.0,,http://www.vgchartz.com/game/4176/rival-schools-united-by-fate/?region=All,1,,/games/boxart/6714834ccc.gif
4428,Swing Away Golf,swing-away-golf,Sports,E,PS2,Electronic Arts,Tikipod,,,,,0.52,0.17,0.13,0.18,0.04,2000.0,,http://www.vgchartz.com/game/3419/swing-away-golf/?region=All,1,,/games/boxart/9664462ccc.jpg
4429,J-League Pro Soccer Club o Tsukurou! 3,j-league-pro-soccer-club-o-tsukurou-3,Sports,,PS2,Sega,Smilebit,,,,,0.52,,,0.52,,2003.0,,http://www.vgchartz.com/game/3657/j-league-pro-soccer-club-o-tsukurou-3/?region=All,1,,/games/boxart/full_5532618JapanFrontccc.jpg
4430,Tomb Raider: Legend,tomb-raider-legend,Action,T,PS2,Eidos Interactive,Crystal Dynamics,,,,,0.52,0.25,0.19,0.02,0.06,2006.0,,http://www.vgchartz.com/game/4612/tomb-raider-legend/?region=All,1,,/games/boxart/full_2905395AmericaFrontccc.jpg
4431,Freedom Fighters,freedom-fighters,Shooter,T,PS2,Electronic Arts,IO Interactive,,,,,0.52,0.25,0.2,,0.07,2003.0,,http://www.vgchartz.com/game/5130/freedom-fighters/?region=All,1,,/games/boxart/6605010ccc.jpg
4432,Rune Factory 2: A Fantasy Harvest Moon,rune-factory-2-a-fantasy-harvest-moon,Role-Playing,E,DS,Natsume,Neverland Company,,7.9,,,0.52,0.32,0.03,0.15,0.03,2008.0,,http://www.vgchartz.com/game/13612/rune-factory-2-a-fantasy-harvest-moon/?region=All,1,,/games/boxart/full_9766951AmericaFrontccc.jpg
4433,Gun,gun,Shooter,M,XB,Activision,Neversoft Entertainment,,,,,0.52,0.38,0.12,,0.02,2005.0,,http://www.vgchartz.com/game/926/gun/?region=All,1,,/games/boxart/8300845ccc.jpg
4434,That's So Raven 2: Supernatural Style,thats-so-raven-2-supernatural-style,Adventure,E,GBA,Buena Vista,A2M,,,,,0.52,0.37,0.14,,0.01,2005.0,,http://www.vgchartz.com/game/15002/thats-so-raven-2-supernatural-style/?region=All,1,,/games/boxart/990694ccc.jpg
4435,Classic Word Games,classic-word-games,Puzzle,E,DS,Ubisoft,Ubisoft,,,,,0.52,0.09,0.36,,0.06,2009.0,,http://www.vgchartz.com/game/33484/classic-word-games/?region=All,1,,/games/boxart/full_4922153AmericaFrontccc.jpg
4436,The Sims 2: Open for Business,the-sims-2-open-for-business,Simulation,T,PC,Electronic Arts,Maxis,,,,,0.52,0.46,0.05,,,2006.0,,http://www.vgchartz.com/game/6481/the-sims-2-open-for-business/?region=All,1,,/games/boxart/full_the-sims-2-open-for-business_230AmericaFront.jpg
4437,Way of the Samurai 3,way-of-the-samurai-3,Action,M,PS3,Agetec,Acquire,,6.5,,,0.52,0.18,0.08,0.22,0.04,2009.0,,http://www.vgchartz.com/game/23965/way-of-the-samurai-3/?region=All,1,,/games/boxart/full_8996425AmericaFrontccc.jpg
4438,Spectrobes: Beyond the Portals,spectrobes-beyond-the-portals,Role-Playing,E10,DS,Disney Interactive Studios,Jupiter Multimedia,,7.3,,,0.52,0.36,0.11,,0.05,2008.0,,http://www.vgchartz.com/game/25968/spectrobes-beyond-the-portals/?region=All,1,,/games/boxart/full_5674307AmericaFrontccc.jpg
4439,The Punisher,the-punisher,Shooter,M,PS2,THQ,Volition Inc.,,,,,0.52,0.25,0.2,,0.07,2005.0,,http://www.vgchartz.com/game/5842/the-punisher/?region=All,1,,/games/boxart/6421078ccc.gif
4440,Front Mission 3,front-mission-3,Strategy,T,PS,Square,SquareSoft,,,,,0.52,0.1,0.07,0.31,0.03,2000.0,,http://www.vgchartz.com/game/3362/front-mission-3/?region=All,1,,/games/boxart/full_3529719AmericaFrontccc.jpg
4441,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,kenkou-ouen-recipe-1000-ds-kondate-zenshuu,Misc,,DS,Nintendo,Nintendo,,,,,0.52,,,0.52,,2006.0,,http://www.vgchartz.com/game/2805/kenkou-ouen-recipe-1000-ds-kondate-zenshuu/?region=All,1,,/games/boxart/full_3044096JapanFrontccc.jpg
4442,SimAnimals,simanimals,Simulation,E,DS,Electronic Arts,Electronic Arts,,,,,0.52,0.26,0.21,0.0,0.05,2009.0,,http://www.vgchartz.com/game/28080/simanimals/?region=All,1,,/games/boxart/full_5373058AmericaFrontccc.jpg
4443,SSX On Tour,ssx-on-tour,Sports,E10,PS2,EA Sports BIG,EA Canada,,,,,0.52,0.25,0.2,,0.07,2005.0,,http://www.vgchartz.com/game/5754/ssx-on-tour/?region=All,1,,/games/boxart/4069339ccc.jpg
4444,Grim Fandango Remastered,grim-fandango-remastered,Adventure,,PC,Unknown,Double Fine Productions,,,,0.52,,,,,,2005.0,09th Feb 19,http://www.vgchartz.com/game/223459/grim-fandango-remastered/?region=All,1,,/games/boxart/full_3834582AmericaFrontccc.jpg
4445,Tony Hawk's Pro Skater 3,tony-hawks-pro-skater-3,Sports,E,GBA,Activision,Vicarious Visions,,,,,0.52,0.37,0.14,,0.01,2002.0,,http://www.vgchartz.com/game/25629/tony-hawks-pro-skater-3/?region=All,1,,/games/boxart/8566089ccc.jpg
4446,Go Diego Go! Safari Rescue,go-diego-go-safari-rescue,Action,E,Wii,2K Play,Take-Two Interactive,,,,,0.52,0.47,0.0,,0.04,2008.0,,http://www.vgchartz.com/game/16522/go-diego-go-safari-rescue/?region=All,1,,/games/boxart/full_7172424AmericaFrontccc.jpg
4447,Harry Potter and the Prisoner of Azkaban,harry-potter-and-the-prisoner-of-azkaban,Adventure,E,GBA,Electronic Arts,Griptonite Games,,7.0,,,0.52,0.37,0.14,,0.01,2004.0,,http://www.vgchartz.com/game/27102/harry-potter-and-the-prisoner-of-azkaban/?region=All,1,,/games/boxart/full_7168381AmericaFrontccc.jpg
4448,Omega Boost,omega-boost,Shooter,E,PS,Sony Computer Entertainment,Polyphony Digital,,,,,0.52,0.17,0.11,0.2,0.03,1999.0,,http://www.vgchartz.com/game/3952/omega-boost/?region=All,1,,/games/boxart/2249762ccc.jpg
4449,Metal Gear Solid HD Collection,metal-gear-solid-hd-collection,Action,M,PS3,Konami,Bluepoint Games,,9.1,,,0.52,0.32,0.13,,0.07,2011.0,,http://www.vgchartz.com/game/51649/metal-gear-solid-hd-collection/?region=All,1,,/games/boxart/full_7156013AmericaFrontccc.jpg
4450,NFL 2K3,nfl-2k3,Sports,E,XB,Sega,Visual Concepts,,,,,0.52,0.38,0.11,,0.02,2002.0,,http://www.vgchartz.com/game/1586/nfl-2k3/?region=All,1,,/games/boxart/2931848ccc.jpg
4451,One Piece: Pirate Warriors 3,one-piece-pirate-warriors-3,Action,T,PS4,Tecmo Koei,Omega Force,,,,,0.52,0.11,0.22,0.11,0.06,2015.0,12th Jan 18,http://www.vgchartz.com/game/84361/one-piece-pirate-warriors-3/?region=All,1,,/games/boxart/full_68730AmericaFrontccc.jpg
4452,Kung Fu Panda,kung-fu-panda,Platform,E10,PS3,Activision,Luxoflux,,,,,0.52,0.21,0.21,,0.09,2008.0,,http://www.vgchartz.com/game/23455/kung-fu-panda/?region=All,1,,/games/boxart/8839970ccc.jpg
